bill_id,roll_call_id,date,chamber,description,yea,nay,nv,absent,total
1266091,940744,2020-03-03,House,"Acc Ought To Pass As Amend Rep RC #352",130,9,0,10,149
1266505,878748,2019-06-06,House,"Acc Min Ought Not To Pass Rep RC #193",67,75,0,8,150
1266505,879298,2019-06-07,Senate,"Accept Maj Otp-a Rpt RC #221",14,18,0,3,35
1266505,879624,2019-06-10,House,"Recede And Concur RC #214",68,72,0,10,150
1266698,884994,2019-06-19,Senate,"Accept Maj Otp-a Rpt RC #356",21,14,0,0,35
1266698,884995,2019-06-19,House,"Acc Maj Otp As Amended Rep RC #322",90,45,0,16,151
1266698,884996,2019-06-19,House,"Adopt Hah-660 To Cas-354 RC #323",45,90,0,16,151
1266698,884997,2019-06-19,House,"Enactment - Bond Issue RC #325",89,46,0,16,151
1268648,882275,2019-06-14,Senate,"Accept Maj Otp Rpt RC #305",25,9,0,1,35
1269051,885051,2019-06-19,Senate,"Final Passage-emer 2/3 Elect RC #344",21,12,0,2,35
1269051,885052,2019-06-19,Senate,"Adopt Sas-362 RC #347",22,12,0,1,35
1273360,890152,2019-08-26,Senate,"Passage To Be Engrossed RC #363",21,11,0,3,35
1273360,890153,2019-08-26,Senate,"Enact-bond Issue 2/3 Vote RC #367",21,11,0,3,35
1273360,890154,2019-08-26,House,"Enactment - Bond Issue RC #327",85,51,0,15,151
1273361,890155,2019-08-26,Senate,"Passage To Be Engrossed RC #362",21,11,0,3,35
1273361,890156,2019-08-26,Senate,"Enact-bond Issue 2/3 Vote RC #366",21,11,0,3,35
1273361,890157,2019-08-26,House,"Enactment - Bond Issue RC #326",84,52,0,15,151
1273362,890158,2019-08-26,Senate,"Passage To Be Engrossed RC #365",32,0,0,3,35
1273362,890159,2019-08-26,Senate,"Enact-bond Issue 2/3 Vote RC #369",32,0,0,3,35
1273362,890160,2019-08-26,House,"Enactment - Bond Issue RC #330",127,8,0,16,151
1273363,890161,2019-08-26,House,"Enactment - Emer RC #328",81,54,0,16,151
1273364,890162,2019-08-26,Senate,"Passage To Be Engrossed RC #364",21,11,0,3,35
1273364,890163,2019-08-26,Senate,"Enact-bond Issue 2/3 Vote RC #370",21,11,0,3,35
1273364,890164,2019-08-26,House,"Enactment - Bond Issue RC #329",86,47,0,18,151
1292556,920867,2020-02-11,House,"Acc Maj Ought To Pass Rep RC #343",121,20,0,8,149
1292803,943412,2020-03-05,House,"Enactment - Emer RC #356",142,0,0,7,149
1292807,940669,2020-03-03,House,"Commit To Vla RC #351",80,57,0,12,149
1292807,947768,2020-03-10,House,"Recede And Concur RC #357",69,73,0,8,150
1292807,947769,2020-03-10,House,"Insist RC #358",64,78,0,8,150
1292807,947770,2020-03-10,House,"Recede RC #359",65,77,0,8,150
1292807,947771,2020-03-10,House,"Recede And Concur RC #360",82,60,0,8,150
1292807,952672,2020-03-17,House,"Table Until Later RC #372",27,110,0,13,150
1292808,925817,2020-02-18,House,"Acc Maj Otp As Amended Rep RC #347",78,45,0,26,149
1292808,928839,2020-02-18,House,"Acc Maj Otp As Amended Rep RC #346",78,45,0,26,149
1292832,947767,2020-03-10,House,"Acc Maj Otp As Amended Rep RC #363",120,18,0,12,150
1292840,947780,2020-03-10,House,"Acc Maj Otp As Amended Rep RC #362",89,49,0,12,150
1292853,950404,2020-03-12,House,"Acc Maj Otp As Amended Rep RC #370",86,51,0,13,150
1292856,950985,2020-03-12,Senate,"Accept Rpt 'a' Otp-a RC #423",19,10,0,6,35
1294336,948024,2020-03-10,Senate,"Accept Maj Otp-a Rpt RC #420",17,11,0,7,35
1294442,934274,2020-02-25,House,"Acc Maj Otp As Amended Rep RC #349",83,56,0,10,149
1299098,950320,2020-03-12,Senate,"Accept Maj Otp-a Rpt RC #424",27,1,0,7,35
1300175,947841,2020-03-10,House,"Acc Maj Otp As Amended Rep RC #366",131,6,0,13,150
1300175,950596,2020-03-12,Senate,"Accept Maj Otp-a Rpt RC #422",29,0,0,6,35
1300279,903786,2020-01-21,Senate,"Adoption RC #379",24,8,0,3,35
1307581,904935,2020-01-23,House,"Adoption RC #342",134,2,0,13,149
1317386,944202,2020-03-05,House,"Acc Maj Ought To Pass Rep RC #354",86,57,0,6,149
1317386,944203,2020-03-05,House,"Adopt Hah-719 RC #355",86,55,0,8,149
1317386,948546,2020-03-10,Senate,"Accept Maj Otp Rpt RC #418",16,10,0,9,35
1317511,944266,2020-03-05,House,"Acc Maj Otp As Amended Rep RC #353",94,47,0,8,149
1318563,951321,2020-03-12,House,"Acc Maj Otp As Amended Rep RC #367",91,47,0,12,150
1325996,922816,2020-02-13,House,"Adoption (2/3) RC #345",42,86,0,21,149
1353087,952732,2020-03-17,House,"Enactment - Emer RC #374",130,5,0,15,150
1354737,952885,2020-03-17,House,"Enactment - Bond Issue RC #375",124,7,0,19,150
