bill_id,roll_call_id,date,chamber,description,yea,nay,nv,absent,total
510063,307184,2013-03-27,House,"Acc Maj Otp As Amended Rep RC #11",86,58,0,7,151
510063,307185,2013-03-27,House,"Indef Pp Cah-16 RC #12",13,128,0,10,151
510063,307186,2013-07-09,House,"Reconsideration - Veto RC #433",89,54,0,8,151
510063,307187,2013-04-02,Senate,"Accept Maj Otp-a Rpt RC #24",19,16,0,0,35
510063,307188,2013-06-27,Senate,"Enactment RC #354",19,16,0,0,35
510069,305972,2013-06-17,House,"Reconsideration - Veto RC #330",83,58,0,10,151
510150,305964,2013-06-06,House,"Acc Maj Otp As Amended Rep RC #214",94,52,0,5,151
510150,305965,2013-06-26,House,"Reconsideration - Veto RC #399",96,52,0,3,151
510150,305966,2013-06-06,Senate,"Accept Maj Otp-a Rpt RC #178",23,12,0,0,35
510156,305992,2013-05-20,House,"Acc Maj Otp As Amended Rep RC #106",122,18,0,11,151
510156,305993,2013-06-06,House,"Indef Pp Hbh-378 RC #228",72,73,0,6,151
510156,305994,2013-05-30,Senate,"Accept Maj Otp-a Rpt RC #132",19,16,0,0,35
510212,306091,2013-05-21,Senate,"Enactment RC #95",34,1,0,0,35
510372,306319,2013-06-06,House,"Final Passage RC #221",92,51,0,8,151
510386,306336,2013-04-23,Senate,"Accept Maj Otp-a Rpt RC #46",22,13,0,0,35
510386,306337,2013-04-25,House,"Acc Maj Otp As Amended Rep RC #50",93,55,0,3,151
510386,306338,2013-05-02,House,"Enactment RC #72",91,46,0,14,151
510402,306357,2013-08-29,Senate,"Enact-bond Issue 2/3 Vote RC #386",33,0,0,1,34
510402,306358,2013-08-29,House,"Enactment - Bond Issue RC #460",120,8,0,23,151
510488,306126,2013-05-28,House,"Acc Maj Otp As Amended Rep RC #142",118,22,0,11,151
512708,347938,2014-03-26,Senate,"Accept Maj Ontp Rpt RC #493",26,9,0,0,35
512708,349123,2014-03-27,House,"Acc Maj Ought Not To Pass Rep RC #581",81,52,0,18,151
512777,306003,2013-06-11,House,"Acc Maj Ought Not To Pass Rep RC #282",74,73,0,4,151
512777,306004,2013-06-12,Senate,"Table Until Later RC #251",16,19,0,0,35
512777,306005,2013-06-12,Senate,"Accept Maj Ontp Rpt RC #252",21,14,0,0,35
512777,306006,2013-06-13,Senate," RC #279",14,21,0,0,35
512821,307153,2013-05-02,House,"Acc Maj Ought To Pass Rep RC #69",98,39,0,14,151
512821,307154,2013-05-20,House,"Enactment RC #102",110,29,0,12,151
512821,307155,2013-05-21,Senate,"Enactment RC #96",29,6,0,0,35
512929,306322,2013-06-14,Senate,"Pass To Be Engrossed As Amend RC #280",19,15,0,1,35
512929,306323,2013-07-09,Senate,"Veto Override (2/3) RC #367",18,15,0,2,35
513021,306313,2013-05-29,Senate,"Enactment RC #119",35,0,0,0,35
513074,306614,2013-06-10,House,"Acc Maj Otp As Amended Rep RC #245",87,56,0,8,151
513074,306615,2013-06-10,Senate,"Accept Maj Otp-a Rpt RC #215",18,16,0,1,35
513166,305958,2013-06-06,House,"Acc Maj Ought Not To Pass Rep RC #215",110,34,0,7,151
513185,306374,2013-05-20,House,"Acc Maj Ought Not To Pass Rep RC #107",114,24,0,13,151
513278,307008,2013-06-10,House,"Acc Maj Otp As Amended Rep RC #249",79,57,0,15,151
513278,307009,2013-06-11,Senate,"Accept Maj Otp-a Rpt RC #224",20,14,0,1,35
513290,306385,2013-05-30,House,"Acc Maj Otp As Amended Rep RC #158",85,55,0,11,151
513290,306386,2013-06-19,House,"Table Until Later RC #365",83,57,0,11,151
513290,306387,2013-06-19,House,"Reconsideration - Veto RC #383",97,53,0,1,151
513290,306388,2013-06-03,Senate,"Accept Maj Otp-a Rpt RC #144",21,13,0,1,35
513290,306389,2013-06-06,Senate,"Enactment RC #163",23,12,0,0,35
513302,306293,2013-06-05,House,"Final Passage RC #205",101,42,0,8,151
513302,306294,2013-06-19,House,"Reconsideration - Veto RC #364",85,55,0,11,151
513312,307054,2013-05-29,House,"Final Passage RC #150",112,28,0,11,151
514438,306354,2013-04-25,House,"Enactment - Mandate RC #55",147,0,0,4,151
514438,306355,2013-04-25,Senate,"Enact-mandate 2/3 Elect RC #53",34,0,0,1,35
515076,306232,2013-06-03,Senate,"Enactment RC #146",34,0,0,1,35
515087,306263,2013-04-10,House,"Acc Maj Otp As Amended Rep RC #34",112,34,0,5,151
515087,306264,2013-04-24,Senate,"Accept Maj Otp-a Rpt RC #48",19,16,0,0,35
516324,305978,2013-06-10,House,"Enactment RC #242",77,66,0,8,151
516324,305979,2013-06-03,Senate,"Indef Post Hah-183 RC #149",20,14,0,1,35
516324,305980,2013-06-03,Senate,"Pass To Be Engrossed As Amend RC #150",20,14,0,1,35
516324,305981,2013-06-10,Senate,"Enactment RC #217",19,15,0,1,35
517701,307293,2013-06-11,House,"Adopt H B H-444 To C A 393 RC #276",141,4,0,6,151
517701,307294,2013-06-12,Senate,"Accept Rpt 'a' Otp-a RC #253",31,4,0,0,35
517701,307295,2013-06-12,Senate,"Reconsider RC #254",35,0,0,0,35
517701,307296,2013-06-12,Senate,"Adopt Hb To Ca RC #255",35,0,0,0,35
518139,307085,2013-06-12,Senate,"Adopt Sas-274 To Cas-231 RC #258",35,0,0,0,35
518139,307086,2013-06-11,House,"Enactment RC #283",125,19,0,7,151
518169,307075,2013-06-06,Senate,"Enactment RC #164",24,11,0,0,35
518169,307076,2013-06-18,Senate,"Veto Override (2/3) RC #316",20,15,0,0,35
518169,307077,2013-05-30,House,"Acc Maj Otp As Amended Rep RC #153",85,55,0,11,151
518202,307099,2013-06-18,Senate,"Accept Maj Otp-a Rpt RC #310",24,11,0,0,35
518202,307100,2013-06-18,House,"Acc Maj Otp As Amended Rep RC #359",127,10,0,14,151
518216,307101,2013-06-06,Senate,"Accept Maj Ontp Rpt RC #177",18,17,0,0,35
518216,307102,2013-06-10,House,"Acc Maj Ought Not To Pass Rep RC #234",84,53,0,14,151
518256,307182,2013-07-09,Senate,"Veto Override (2/3) RC #362",21,12,0,2,35
518256,307183,2013-06-18,House,"Acc Min Otp As Amended Rep RC #347",86,56,0,9,151
518314,306949,2013-05-31,House,"Acc Maj Otp As Amended Rep RC #164",87,52,0,12,151
518314,306950,2013-06-26,House,"Reconsideration - Veto RC #400",91,57,0,3,151
518314,306951,2013-06-03,Senate,"Accept Maj Otp-a Rpt RC #137",20,14,0,1,35
518323,306123,2013-06-12,House,"Acc Maj Otp As Amended Rep RC #299",64,78,0,9,151
518323,306124,2013-06-12,House,"Acc Min Ought Not To Pass Rep RC #300",97,47,0,7,151
518323,306125,2013-06-13,Senate,"Accept Min Ontp Rpt RC #269",35,0,0,0,35
518329,306253,2013-05-29,House,"Acc Maj Ought Not To Pass Rep RC #144",62,81,0,8,151
518329,306254,2013-05-30,Senate,"Accept Maj Ontp Rpt RC #122",25,9,0,1,35
518344,307051,2013-05-22,House,"Acc Min Otp As Amended Rep RC #121",81,62,0,8,151
518344,307052,2013-05-30,Senate,"Accept Min Otp-a Rpt RC #129",17,18,0,0,35
518373,306989,2013-06-10,House,"Acc Maj Ought Not To Pass Rep RC #260",89,51,0,11,151
518373,306990,2013-06-11,Senate,"Accept Maj Ontp Rpt RC #226",19,15,0,1,35
518381,306148,2013-06-12,House,"Acc Maj Ought Not To Pass Rep RC #295",90,53,0,8,151
518381,306149,2013-06-13,Senate,"Accept Maj Ontp Rpt RC #270",21,14,0,0,35
518388,306268,2013-05-07,Senate,"Enactment RC #71",34,0,0,1,35
518527,307060,2013-06-06,House,"Acc Maj Ought To Pass Rep RC #224",90,52,0,9,151
518527,307061,2013-06-26,House,"Reconsideration - Veto RC #401",92,56,0,3,151
518527,307062,2013-06-11,Senate,"Enactment RC #234",20,14,0,1,35
518566,305975,2013-08-29,House,"Enactment - Bond Issue RC #458",103,26,0,22,151
518566,305976,2013-08-29,Senate,"Enact-bond Issue 2/3 Vote RC #387",30,3,0,1,34
518577,306326,2013-06-19,Senate,"Accept Maj Otp-a Rpt RC #324",18,17,0,0,35
518577,306327,2013-06-27,Senate,"Pass To Be Engrossed As Amend RC #361",16,17,0,2,35
518596,306315,2013-04-24,House,"Acc Maj Ought Not To Pass Rep RC #48",89,56,0,6,151
518596,306317,2013-04-25,Senate,"Accept Maj Ontp Rpt RC #50",21,13,0,1,35
521355,306255,2013-06-12,House,"Acc Ought To Pass As Amend Rep RC #288",77,68,0,6,151
521375,307095,2013-06-03,House,"Acc Maj Otp As Amended Rep RC #185",101,42,0,8,151
521375,307096,2013-06-20,House,"Reconsideration - Veto RC #396",89,43,0,19,151
521375,307097,2013-06-20,Senate,"Veto Override (2/3) RC #337",20,15,0,0,35
521440,306112,2013-06-07,House,"Acc Maj Otp As Amended Rep RC #229",93,49,0,9,151
521440,306113,2013-06-13,House,"Enactment RC #323",98,47,0,6,151
521445,307013,2013-06-06,Senate,"Enactment RC #165",35,0,0,0,35
521449,306910,2013-04-30,House,"Acc Maj Otp As Amended Rep RC #63",105,37,0,9,151
521470,306261,2013-04-24,House,"Acc Maj Ought Not To Pass Rep RC #47",92,53,0,6,151
521470,306262,2013-04-25,Senate,"Accept Maj Ontp Rpt RC #51",21,13,0,1,35
521478,308414,2013-06-05,House,"Final Passage - Emer RC #199",140,0,0,11,151
521483,306995,2013-05-31,House,"Acc Maj Otp As Amended Rep RC #165",88,50,0,13,151
521483,306996,2013-07-09,House,"Reconsideration - Veto RC #438",90,52,0,9,151
521483,306997,2013-06-03,Senate,"Accept Maj Otp-a Rpt RC #138",20,14,0,1,35
521500,305984,2013-06-10,House,"Acc Maj Otp As Amended Rep RC #255",83,55,0,13,151
521500,305985,2013-06-26,House,"Reconsideration - Veto RC #405",98,50,0,3,151
521500,305986,2013-06-12,Senate,"Final Passage RC #260",24,11,0,0,35
521593,306174,2013-06-06,House,"Acc Min Ought To Pass Rep RC #223",127,17,0,7,151
521593,306175,2013-06-11,Senate,"Accept Min Otp Rpt RC #243",30,4,0,1,35
521608,306182,2013-05-29,House,"Acc Maj Ought Not To Pass Rep RC #145",92,52,0,7,151
521608,306183,2013-05-30,Senate,"Accept Maj Ontp Rpt RC #124",20,15,0,0,35
521651,306142,2013-05-14,House,"Acc Maj Ought Not To Pass Rep RC #87",79,59,0,13,151
521657,307246,2013-06-11,House,"Acc Maj Otp As Amended Rep RC #280",147,0,0,4,151
521662,315840,2014-02-04,Senate,"Accept Maj Ontp Rpt RC #391",30,5,0,0,35
522097,307297,2013-06-03,House,"Acc Maj Ought Not To Pass Rep RC #181",85,57,0,9,151
522145,307063,2013-06-17,Senate,"Pass To Be Engrossed As Amend RC #301",35,0,0,0,35
523368,307194,2013-06-18,Senate,"Accept Maj Otp-a Rpt RC #309",31,4,0,0,35
523368,307195,2013-07-09,Senate,"Veto Override (2/3) RC #382",17,15,0,3,35
523368,307196,2013-06-19,House,"Adopt Hah-557 To Cas-303 RC #371",142,1,0,8,151
523368,307197,2013-06-19,House,"Enactment RC #393",136,6,0,9,151
523932,306131,2013-06-26,House,"Reconsideration - Veto RC #412",94,52,0,5,151
524072,306993,2013-06-10,House,"Acc Maj Ought Not To Pass Rep RC #262",119,19,0,13,151
524072,306994,2013-06-11,Senate,"Accept Maj Ontp Rpt RC #235",34,0,0,1,35
524102,306413,2013-05-21,House,"Final Passage - Emer RC #111",144,0,0,7,151
524102,306414,2013-05-22,Senate,"Final Passage-emer 2/3 Elect RC #97",35,0,0,0,35
524366,306100,2013-06-17,Senate,"Accept Maj Ontp Rpt RC #296",20,15,0,0,35
524366,306101,2013-06-17,House,"Acc Maj Ought Not To Pass Rep RC #343",80,54,0,17,151
524961,321660,2014-02-13,Senate,"Accept Maj Otp-a Rpt RC #398",18,15,0,2,35
524961,326654,2014-02-20,House,"Enactment RC #501",87,53,0,11,151
524961,352669,2014-04-07,House,"Recede And Concur RC #657",54,85,0,12,151
524961,352670,2014-04-07,House,"Insist RC #658",85,54,0,12,151
524961,355423,2014-04-10,House,"Recede RC #691",56,87,0,8,151
524961,355424,2014-04-10,House,"Join In Comm Of Conference RC #692",86,56,0,9,151
524971,307282,2013-05-31,House,"Final Passage - Emer RC #161",133,1,0,17,151
524984,362030,2014-05-01,House,"Reconsideration - Veto RC #763",124,22,0,5,151
524984,362031,2014-05-01,Senate,"Veto Override (2/3) RC #654",35,0,0,0,35
525008,307268,2013-06-03,House,"Acc Maj Ought Not To Pass Rep RC #173",79,60,0,12,151
525008,307269,2013-06-03,Senate,"Accept Maj Ontp Rpt RC #152",20,14,0,1,35
525044,306923,2013-06-03,House,"Acc Maj Otp As Amended Rep RC #184",90,52,0,9,151
525044,306924,2013-06-10,House,"Enactment RC #243",92,51,0,8,151
525044,306925,2013-06-26,House,"Reconsideration - Veto RC #402",96,52,0,3,151
525044,306926,2013-06-05,Senate,"Accept Maj Otp-a Rpt RC #160",20,15,0,0,35
525156,307151,2013-05-07,House,"Acc Maj Ought Not To Pass Rep RC #76",113,29,0,9,151
525243,305987,2013-06-19,House,"Acc Ought To Pass As Amend Rep RC #386",140,9,0,2,151
525258,306992,2013-06-10,House,"Acc Maj Otp As Amended Rep RC #259",140,0,0,11,151
525325,357395,2014-04-17,House,"Enactment RC #721",143,0,0,8,151
525325,361436,2014-05-01,House,"Reconsideration - Veto RC #786",138,8,0,5,151
525325,361437,2014-05-01,Senate,"Veto Override (2/3) RC #661",20,15,0,0,35
525361,348819,2014-03-28,House,"Acc Maj Ought Not To Pass Rep RC #592",80,57,0,14,151
525815,306077,2013-06-04,Senate,"Accept Maj Otp-a Rpt RC #155",17,18,0,0,35
525815,306078,2013-06-06,Senate,"Recede And Concur RC #168",22,13,0,0,35
525815,306079,2013-06-05,House,"Acc Maj Otp As Amended Rep RC #194",95,52,0,4,151
528326,306421,2013-06-18,House,"Acc Maj Otp As Amended Rep RC #363",80,57,0,14,151
528326,306422,2013-06-18,Senate,"Accept Maj Otp-a Rpt RC #317",20,15,0,0,35
528349,306014,2013-04-23,House,"Acc Maj Ought Not To Pass Rep RC #38",137,7,0,7,151
528556,306050,2013-06-03,House,"Acc Min Otp As Amended Rep RC #175",84,56,0,11,151
528556,306051,2013-06-11,Senate,"Accept Maj Ontp Rpt RC #229",23,11,0,1,35
528601,308405,2014-01-14,House,"Reconsideration - Veto RC #463",88,54,0,9,151
528763,307167,2013-06-11,House,"Acc Maj Ought Not To Pass Rep RC #277",124,23,0,4,151
528832,307365,2013-06-05,House,"Enactment - Mandate RC #202",147,0,0,4,151
528878,305988,2013-06-11,House,"Acc Maj Ought Not To Pass Rep RC #285",84,55,0,12,151
528901,305973,2013-06-06,House,"Acc Maj Ought Not To Pass Rep RC #216",85,57,0,9,151
528901,305974,2013-06-06,Senate,"Accept Maj Ontp Rpt RC #176",20,15,0,0,35
528925,306279,2013-06-19,House,"Acc Report 'a' Otp Am RC #373",74,71,0,6,151
528925,306280,2013-06-19,Senate,"Accept Rpt 'a' Otp-a RC #325",17,18,0,0,35
528925,306281,2013-06-20,Senate,"Accept Rpt 'b' Otp-a RC #336",5,30,0,0,35
530283,307072,2013-05-07,House,"Acc Maj Ought Not To Pass Rep RC #77",83,59,0,9,151
530464,307305,2013-05-28,House,"Acc Ought To Pass As Amend Rep RC #138",139,0,0,12,151
530480,307309,2013-06-04,Senate,"Accept Maj Otp Rpt RC #154",22,13,0,0,35
530480,307310,2013-06-13,Senate,"Recommit Bill & Papers RC #278",20,15,0,0,35
530480,307311,2013-06-14,Senate,"Recommit Bill & Papers RC #283",22,12,0,1,35
530480,307312,2013-06-14,Senate,"Commit Bill And Papers To Edu RC #284",22,12,0,1,35
530480,307313,2013-06-05,House,"Acc Maj Ought To Pass Rep RC #193",89,57,0,5,151
530480,307314,2013-06-10,House,"Enactment - Emer RC #241",87,54,0,10,151
530480,357626,2014-04-17,Senate,"Reconsider RC #600",16,19,0,0,35
530480,357627,2014-04-17,Senate,"Enact-emer 2/3 Elect RC #601",21,14,0,0,35
530480,357628,2014-04-14,House,"Acc Maj Ought To Pass Rep RC #704",91,56,0,4,151
530671,306044,2013-05-20,House,"Final Passage RC #103",124,15,0,12,151
530691,306062,2013-06-19,Senate,"Veto Override (2/3) RC #323",20,15,0,0,35
532231,306121,2013-06-04,House,"Acc Report 'a' Ontp RC #192",127,13,0,11,151
532366,306127,2013-06-10,House,"Acc Maj Otp As Amended Rep RC #252",19,120,0,12,151
532366,306128,2013-06-11,Senate,"Pass To Be Engrossed As Amend RC #240",9,25,0,1,35
532385,342395,2014-03-11,House,"Acc Report B Ought Not To Pass RC #530",68,71,0,12,151
532385,342396,2014-03-11,House,"Adopt Hah-674 To Cah-618 RC #531",83,56,0,12,151
532385,345765,2014-03-18,Senate,"Accept Rpt ""b"" Ontp Rpt RC #461",14,21,0,0,35
532385,347100,2014-03-20,House,"Indef Postpone Bill & Papers RC #549",68,69,0,14,151
532385,347101,2014-03-20,House,"Enactment RC #550",60,77,0,14,151
532575,305971,2013-06-17,House,"Acc Maj Ought Not To Pass Rep RC #333",74,66,0,11,151
532590,332088,2014-02-27,House,"Final Passage RC #507",129,9,0,13,151
532612,307001,2013-06-10,House,"Acc Maj Otp As Amended Rep RC #253",93,47,0,11,151
532612,307002,2013-06-26,House,"Reconsideration - Veto RC #406",99,49,0,3,151
532612,307003,2013-06-26,Senate,"Veto Override (2/3) RC #349",21,14,0,0,35
532629,306897,2013-04-25,House,"Acc Maj Ought Not To Pass Rep RC #53",87,60,0,4,151
532629,306898,2013-04-30,Senate,"Accept Maj Ontp Rpt RC #59",22,12,0,1,35
532685,305967,2013-05-02,House,"Acc Maj Otp As Amended Rep RC #74",92,46,0,13,151
532685,305968,2013-05-15,Senate,"Accept Maj Otp-a Rpt RC #75",20,15,0,0,35
532725,357669,2014-04-17,House,"Enactment RC #746",138,7,0,6,151
532725,361958,2014-05-01,House,"Reconsideration - Veto RC #751",114,32,0,5,151
532725,361959,2014-05-01,Senate,"Veto Override (2/3) RC #647",31,4,0,0,35
532741,306982,2013-06-11,House,"Reconsideration - Veto RC #284",97,47,0,7,151
532741,306983,2013-06-12,Senate,"Veto Override (2/3) RC #247",21,14,0,0,35
532776,307122,2013-06-11,House,"Acc Maj Otp As Amended Rep RC #273",94,51,0,6,151
532776,307123,2013-06-14,House,"Recede And Concur RC #326",88,52,0,11,151
532776,307124,2013-07-09,House,"Reconsideration - Veto RC #428",91,52,0,8,151
532776,307125,2013-06-12,Senate,"Accept Maj Otp-a Rpt RC #256",21,14,0,0,35
533134,306555,2013-06-12,Senate,"Pass To Be Engrossed As Amend RC #267",20,15,0,0,35
533134,306556,2013-06-17,House,"Reconsider RC #334",50,91,0,10,151
533208,306761,2013-06-06,Senate,"Veto Override (2/3) RC #169",20,15,0,0,35
533208,306762,2013-05-20,House,"Acc Maj Otp As Amended Rep RC #99",78,59,0,14,151
533242,306454,2013-06-05,Senate,"Accept Maj Otp-a Rpt RC #161",20,15,0,0,35
533242,306455,2013-06-10,Senate,"Enactment RC #218",19,15,0,1,35
533242,306456,2013-06-26,Senate,"Veto Override (2/3) RC #341",21,14,0,0,35
533242,306457,2013-06-06,House,"Acc Maj Otp As Amended Rep RC #213",86,57,0,8,151
534721,306018,2013-05-23,House,"Acc Maj Ought Not To Pass Rep RC #129",96,48,0,7,151
534721,306019,2013-05-30,Senate,"Accept Maj Ontp Rpt RC #133",34,1,0,0,35
534763,306399,2013-05-15,House,"Acc Maj Ought Not To Pass Rep RC #89",97,44,0,10,151
534795,307283,2013-06-17,House,"Acc Maj Otp As Amended Rep RC #338",85,55,0,11,151
534795,307284,2013-07-09,House,"Reconsideration - Veto RC #432",89,54,0,8,151
534795,307285,2013-06-17,Senate,"Accept Maj Otp-a Rpt RC #300",21,14,0,0,35
534815,306991,2013-06-10,House,"Acc Maj Ought Not To Pass Rep RC #256",105,34,0,12,151
534827,345401,2014-03-19,House,"Acc Maj Otp As Amended Rep RC #544",86,53,0,12,151
534827,346909,2014-03-24,Senate,"Accept Maj Otp-a Rpt RC #479",24,11,0,0,35
534827,353075,2014-04-08,House,"Reconsideration - Veto RC #681",85,56,0,10,151
534848,306020,2013-06-10,House,"Acc Maj Otp As Amended Rep RC #237",105,35,0,11,151
534848,306021,2013-06-11,Senate,"Accept Maj Otp-a Rpt RC #232",25,9,0,1,35
534873,308605,2013-06-05,House,"Final Passage - Emer RC #200",142,0,0,9,151
534883,307016,2013-05-31,House,"Acc Maj Ought Not To Pass Rep RC #171",95,43,0,13,151
534894,306211,2013-06-03,House,"Acc Maj Otp As Amended Rep RC #174",89,51,0,11,151
534894,306212,2013-06-12,House,"Indef Pp Hbh-439 To Cah-286 RC #290",88,61,0,2,151
534894,306213,2013-06-12,House,"Enactment RC #293",97,51,0,3,151
534894,306214,2013-06-19,House,"Reconsideration - Veto RC #377",97,52,0,2,151
534894,306215,2013-06-19,House,"Reconsider RC #378",93,56,0,2,151
534894,306216,2013-06-19,House,"Table Until Later RC #379",94,55,0,2,151
534894,306217,2013-06-19,House,"Reconsideration - Veto RC #390",95,52,0,4,151
534894,306218,2013-06-06,Senate,"Accept Maj Otp-a Rpt RC #166",21,14,0,0,35
534894,306219,2013-06-06,Senate,"Adopt Sas-221 To Cah-286 RC #167",23,12,0,0,35
534916,306978,2013-06-05,House,"Enactment - Emer RC #198",140,0,0,11,151
534926,306962,2013-05-31,House,"Acc Maj Otp As Amended Rep RC #167",85,54,0,12,151
534926,306963,2013-05-31,House,"Adopt Hah-252 To Cah-131 RC #168",85,53,0,13,151
534926,306964,2013-06-06,House,"Enactment RC #219",86,56,0,9,151
534926,306965,2013-07-09,House,"Reconsideration - Veto RC #434",76,51,0,24,151
534926,306966,2013-06-03,Senate,"Accept Maj Otp-a Rpt RC #147",19,15,0,1,35
534926,306967,2013-06-27,Senate,"Enactment RC #355",28,7,0,0,35
534926,306968,2013-06-27,Senate,"Enactment RC #357",19,16,0,0,35
534938,305959,2013-06-10,House,"Acc Min Ought To Pass Rep RC #238",82,59,0,10,151
534938,305960,2013-06-10,Senate,"Accept Min Otp Rpt RC #213",16,18,0,1,35
534970,307192,2013-06-06,House,"Acc Maj Ought Not To Pass Rep RC #226",74,70,0,7,151
535163,306236,2013-08-29,House,"Enactment - Bond Issue RC #462",114,7,0,30,151
535166,305977,2013-06-10,House,"Enactment RC #244",87,56,0,8,151
535170,306245,2013-06-17,Senate,"Veto Override (2/3) RC #293",21,14,0,0,35
535200,332110,2014-02-27,Senate,"Accept Maj Ontp Rpt RC #431",35,0,0,0,35
535205,306265,2013-06-06,House,"Acc Maj Otp As Amended Rep RC #225",139,3,0,9,151
535261,336160,2014-03-06,House,"Acc Maj Ought Not To Pass Rep RC #520",62,78,0,11,151
535261,340416,2014-03-12,House,"Adopt Hbh-671 To Cah-628 RC #534",84,53,0,14,151
535261,340417,2014-03-12,House,"Second Reading RC #535",86,50,0,15,151
535261,346781,2014-03-20,House,"Table Until Later RC #545",56,73,0,22,151
535261,346782,2014-03-19,Senate,"Table Until Later RC #467",15,19,0,1,35
535261,346783,2014-03-19,Senate,"Indefinitely Postpone RC #468",20,14,0,1,35
535261,348402,2014-03-27,Senate,"Recede RC #502",11,23,0,1,35
535318,308338,2013-04-30,House,"Enactment - Emer RC #56",144,0,0,7,151
535536,308642,2013-06-03,House,"Enactment - Emer RC #177",83,58,0,10,151
535546,306756,2013-06-12,Senate,"Accept Maj Otp-a Rpt RC #265",18,17,0,0,35
535546,306757,2013-07-09,Senate,"Veto Override (2/3) RC #368",17,16,0,2,35
535546,306758,2013-06-13,House,"Acc Maj Otp As Amended Rep RC #319",87,57,0,7,151
536607,306471,2013-07-09,Senate,"Veto Override (2/3) RC #373",22,11,0,2,35
536607,306472,2013-07-09,House,"Reconsideration - Veto RC #443",110,30,0,11,151
536625,306418,2013-05-30,Senate,"Accept Min Otp-a Rpt RC #131",20,15,0,0,35
536625,306419,2013-06-03,House,"Acc Min Otp As Amended Rep RC #172",74,64,0,13,151
536625,306420,2013-06-10,House,"Enactment RC #251",84,57,0,10,151
536638,306406,2013-06-19,Senate,"Commit RC #321",21,13,0,1,35
536672,306440,2013-06-10,Senate,"Accept Maj Otp-a Rpt RC #209",19,15,0,1,35
536672,306441,2013-06-12,Senate,"Enactment RC #259",22,13,0,0,35
536672,306442,2013-06-26,Senate,"Veto Override (2/3) RC #340",20,15,0,0,35
536672,306443,2013-06-11,House,"Acc Maj Otp As Amended Rep RC #269",89,51,0,11,151
536720,349509,2014-04-01,House,"Indef Postpone Bill & Papers RC #607",56,87,0,8,151
536720,349510,2014-04-01,House,"Acc Maj Otp As Amended Rep RC #608",86,58,0,7,151
536720,352168,2014-04-04,House,"Enactment RC #650",81,52,0,18,151
536720,352169,2014-04-02,Senate,"Accept Maj Otp-a Rpt RC #521",19,15,0,1,35
536720,361364,2014-05-01,House,"Reconsideration - Veto RC #764",88,58,0,5,151
536722,306343,2013-06-19,House,"Acc Maj Otp As Amended Rep RC #394",88,51,0,12,151
536722,306344,2013-06-19,House,"Passage To Be Engrossed RC #395",87,48,0,16,151
536743,306432,2013-07-09,Senate,"Veto Override (2/3) RC #372",18,15,0,2,35
536746,306282,2013-06-10,Senate,"Enactment RC #212",34,0,0,1,35
536813,306931,2013-06-12,House,"Enactment RC #289",91,54,0,6,151
536813,306932,2013-07-09,House,"Enactment - Mandate RC #423",92,51,0,8,151
536813,306933,2013-06-11,Senate,"Accept Maj Otp-a Rpt RC #225",20,14,0,1,35
536826,306072,2013-06-11,House,"Acc Maj Otp As Amended Rep RC #274",88,55,0,8,151
536826,306073,2013-06-11,Senate,"Accept Maj Otp-a Rpt RC #239",18,16,0,1,35
536849,306390,2013-05-30,House,"Acc Maj Otp As Amended Rep RC #159",84,54,0,13,151
536849,306391,2013-06-19,House,"Reconsideration - Veto RC #366",86,57,0,8,151
536849,306392,2013-06-03,Senate,"Accept Maj Otp-a Rpt RC #145",20,14,0,1,35
536895,346772,2014-03-18,Senate,"Accept Maj Otp-a Rpt RC #457",18,17,0,0,35
536895,361373,2014-05-01,House,"Reconsideration - Veto RC #775",128,16,0,7,151
536895,361374,2014-05-01,Senate,"Veto Override (2/3) RC #657",22,13,0,0,35
536907,305982,2013-06-19,House,"Acc Maj Refer To Eut Report RC #392",139,5,0,7,151
536907,305983,2013-06-19,Senate,"Accept Majority Rep- Reference RC #333",21,14,0,0,35
536907,347947,2014-03-26,House,"Acc Maj Ought Not To Pass Rep RC #573",70,64,0,17,151
536907,349129,2014-03-27,Senate,"Accept Maj Ontp Rpt RC #507",29,6,0,0,35
537417,306462,2013-05-29,House,"Acc Maj Otp As Amended Rep RC #152",68,72,0,11,151
537417,306463,2013-06-11,House,"Acceptance Of Com Of Conf Rep RC #281",89,57,0,5,151
537417,306464,2013-06-12,House,"Enactment - Mandate RC #302",82,62,0,7,151
537434,307262,2013-06-10,House,"Acc Maj Otp As Amended Rep RC #239",85,56,0,10,151
537434,307263,2013-06-10,Senate,"Accept Maj Otp-a Rpt RC #214",19,15,0,1,35
537940,305961,2013-05-01,House,"Acc Maj Ought Not To Pass Rep RC #68",98,47,0,6,151
537945,357712,2014-04-16,House,"Enactment - Mandate RC #713",106,38,0,7,151
537945,361999,2014-05-01,House,"Reconsideration - Veto RC #765",96,51,0,4,151
537953,307056,2013-05-31,House,"Acc Maj Otp As Amended Rep RC #166",89,50,0,12,151
537953,307057,2013-07-09,House,"Reconsideration - Veto RC #436",89,52,0,10,151
537953,307058,2013-06-03,Senate,"Accept Maj Otp-a Rpt RC #139",19,15,0,1,35
537953,307059,2013-06-27,Senate,"Enactment RC #356",19,16,0,0,35
537959,351029,2014-03-31,House,"Final Passage - Emer RC #595",127,6,0,18,151
537959,361950,2014-05-01,House,"Reconsideration - Veto RC #766",133,14,0,4,151
