bill_id,roll_call_id,date,chamber,description,yea,nay,nv,absent,total
1469814,1104124,2021-07-01,House,"Recede And Concur RC #418",75,47,0,29,151
1470845,1185340,2022-04-07,House,"Acc Maj Otp As Amended Rep RC #526",78,58,0,11,147
1470845,1187317,2022-04-12,Senate,"Accept Min Ontp Rpt RC #748",30,1,0,3,34
1470845,1187919,2022-04-13,House,"Adopt Hah-1001 To Cah-935 RC #559",79,54,0,14,147
1470852,1097907,2021-06-15,Senate,"Accept Maj Otp-a Rpt RC #375",33,1,0,1,35
1470899,1095387,2021-06-09,Senate,"Accept Maj Otp-a Rpt RC #267",19,13,0,3,35
1470899,1099253,2021-06-17,Senate,"Recede And Concur RC #456",20,13,0,2,35
1470899,1099254,2021-06-17,House,"Acc Maj Otp As Amended Rep RC #377",71,63,0,17,151
1470899,1099255,2021-06-17,House,"Passage To Be Engrossed RC #378",73,60,0,18,151
1470899,1103336,2021-06-30,House,"Enactment RC #404",72,72,0,7,151
1470899,1104011,2021-07-01,House,"Recede And Concur RC #423",66,55,0,30,151
1470899,1105244,2021-07-19,Senate,"Reconsideration - Veto RC #492",19,14,0,2,35
1470904,1097959,2021-06-15,Senate,"Accept Rpt 'a' Otp-b RC #373",24,10,0,1,35
1470904,1098463,2021-06-16,House,"Acc Report 'a' Otp As Amend RC #322",81,58,0,12,151
1470904,1105258,2021-07-19,Senate,"Reconsideration - Veto RC #505",20,14,0,1,35
1470915,1097966,2021-06-15,Senate,"Accept Maj Otp-a Rpt RC #374",34,0,0,1,35
1470971,1095842,2021-06-08,House,"Acc Maj Otp As Amended Rep RC #189",91,47,0,13,151
1470985,1092187,2021-06-03,House,"Acc Maj Ought Not To Pass Rep RC #133",80,60,0,11,151
1471027,1096616,2021-06-10,Senate,"Accept Maj Otp-a Rpt RC #294",34,0,0,1,35
1471079,1178886,2022-03-29,House,"Acc Maj Otp As Amended Rep RC #488",78,58,0,11,147
1471079,1183373,2022-04-05,Senate,"Accept Min Ontp Rpt RC #702",16,16,0,2,34
1471079,1188698,2022-04-14,House,"Indef Pp Sas-540 RC #564",77,57,0,13,147
1471079,1188699,2022-04-14,House,"Adopt Hah-1008 To Cah-846 RC #565",79,57,0,11,147
1471079,1188895,2022-04-15,Senate,"Insist RC #755",18,15,0,1,34
1471642,1040269,2021-03-30,House,"Commit To Afa RC #21",64,78,0,9,151
1471642,1040658,2021-03-30,House,"Acc Maj Otp As Amended Rep RC #22",78,66,0,7,151
1471642,1040659,2021-03-30,House,"Adopt Hah-55 To Cah-52 RC #23",78,66,0,7,151
1471642,1040660,2021-03-30,House,"Enactment RC #24",77,67,0,7,151
1471642,1040661,2021-03-30,Senate,"Commit RC #72",13,21,0,1,35
1471642,1040662,2021-03-30,Senate,"Accept Maj Otp-a Rpt RC #73",21,13,0,1,35
1471642,1040663,2021-03-30,Senate,"Enactment RC #74",20,14,0,1,35
1471795,1098236,2021-06-15,House,"Acc Maj Otp As Amended Rep RC #295",81,58,0,12,151
1471859,1097708,2021-06-14,House,"Acc Maj Otp As Amended Rep RC #260",82,58,0,11,151
1471966,1098266,2021-06-15,House,"Acc Maj Otp As Amended Rep RC #296",85,53,0,13,151
1471985,1103591,2021-06-30,House,"Reconsideration - Veto RC #400",34,111,0,6,151
1472025,1094441,2021-06-08,House,"Acc Maj Ought Not To Pass Rep RC #178",78,66,0,7,151
1472025,1095537,2021-06-09,Senate,"Accept Maj Ontp Rpt RC #260",20,12,0,3,35
1472029,1080603,2021-05-19,House,"Acc Maj Otp As Amended Rep RC #60",73,71,0,7,151
1472029,1096914,2021-06-10,Senate,"Accept Maj Otp-a Rpt RC #318",20,14,0,1,35
1472070,1093197,2021-06-07,Senate,"Accept Min Otp-a Rpt RC #228",34,0,0,1,35
1472070,1094581,2021-06-08,House,"Acc Maj Ought Not To Pass Rep RC #170",75,68,0,8,151
1472078,1097814,2021-06-14,House,"Acc Maj Otp As Amended Rep RC #261",82,56,0,13,151
1472078,1097877,2021-06-15,Senate,"Accept Maj Otp-a Rpt RC #356",21,13,0,1,35
1472085,1176379,2022-03-24,Senate,"Indefinitely Postpone RC #627",13,19,0,2,34
1472085,1176380,2022-03-24,Senate,"Accept Maj Otp Rpt RC #628",20,12,0,2,34
1472085,1176381,2022-03-24,Senate,"Reconsider RC #629",4,28,0,2,34
1472085,1176382,2022-03-24,House,"Reconsider RC #485",53,76,0,19,148
1472085,1187103,2022-04-12,Senate,"Accept Maj Otp-a Rpt RC #742",20,13,0,1,34
1472085,1187416,2022-04-12,House,"Acc Maj Otp As Amended Rep RC #553",77,58,0,12,147
1472085,1187417,2022-04-12,House,"Enactment RC #556",77,56,0,14,147
1472085,1191793,2022-04-25,Senate,"Pass To Be Engrossed As Amend RC #802",18,11,0,5,34
1472085,1191794,2022-04-25,Senate,"Enactment RC #811",18,12,0,4,34
1472085,1191795,2022-04-25,House,"Recede And Concur RC #606",68,54,0,25,147
1472131,1096558,2021-06-10,House,"Acc Maj Otp As Amended Rep RC #222",77,67,0,7,151
1472131,1097707,2021-06-14,Senate,"Accept Maj Otp-a Rpt RC #344",15,20,0,0,35
1472131,1098445,2021-06-16,Senate,"Accept Maj Otp-a Rpt RC #408",18,17,0,0,35
1472131,1098446,2021-06-16,Senate,"Adopt Sas-297 To Cah-292 RC #409",20,15,0,0,35
1472158,1094834,2021-06-08,House,"Acc Maj Ought Not To Pass Rep RC #177",79,65,0,7,151
1472158,1095545,2021-06-09,Senate,"Accept Maj Ontp Rpt RC #259",20,11,0,4,35
1472164,1080801,2021-05-19,House,"Acc Maj Ought To Pass Rep RC #57",84,60,0,7,151
1472164,1090049,2021-06-02,Senate,"Accept Maj Otp Rpt RC #170",21,13,0,1,35
1472201,1089970,2021-06-02,Senate,"Accept Maj Ontp Rpt RC #180",17,17,0,1,35
1472201,1096303,2021-06-09,House,"Acc Maj Ought Not To Pass Rep RC #213",77,52,0,22,151
1472201,1097667,2021-06-14,House,"Insist RC #246",77,63,0,11,151
1472207,1097717,2021-06-14,Senate,"Accept Maj Ontp Rpt RC #338",25,10,0,0,35
1472249,1090919,2021-06-02,House,"Acc Maj Otp As Amended Rep RC #92",81,55,0,15,151
1472249,1091896,2021-06-03,Senate,"Accept Maj Otp-a Rpt RC #202",20,14,0,1,35
1472249,1182895,2022-04-05,House,"Acc Maj Otp As Amended Rep RC #518",76,59,0,12,147
1472249,1186484,2022-04-07,Senate,"Accept Maj Otp-b Rpt RC #705",23,9,0,2,34
1472270,1097957,2021-06-15,House,"Acc Maj Ought Not To Pass Rep RC #283",82,60,0,9,151
1472274,1098352,2021-06-16,Senate,"Accept Maj Ontp Rpt RC #400",22,13,0,0,35
1472274,1098790,2021-06-16,House,"Acc Maj Ought Not To Pass Rep RC #339",80,63,0,8,151
1472297,1176538,2022-03-24,House,"Enactment RC #481",126,2,0,20,148
1472306,1097732,2021-06-14,House,"Acc Maj Otp As Amended Rep RC #251",81,61,0,9,151
1472318,1187425,2022-04-12,House,"Acc Report 'a' Otp As Amend RC #555",71,55,0,21,147
1472318,1188902,2022-04-15,Senate,"Accept Rpt 'b' Ontp RC #758",13,19,0,2,34
1472318,1191779,2022-04-25,House,"Recede And Concur RC #605",68,52,0,27,147
1472341,1080667,2021-05-19,House,"Acc Maj Ought Not To Pass Rep RC #61",80,63,0,8,151
1472341,1090587,2021-06-02,Senate,"Accept Maj Ontp Rpt RC #173",22,12,0,1,35
1472488,1098784,2021-06-16,House,"Acc Maj Ought Not To Pass Rep RC #342",77,65,0,9,151
1472488,1098841,2021-06-17,Senate,"Accept Maj Ontp Rpt RC #420",22,13,0,0,35
1472507,1090040,2021-06-02,Senate,"Accept Maj Otp-a Rpt RC #178",21,13,0,1,35
1473198,1080281,2021-05-19,House,"Acc Maj Ought Not To Pass Rep RC #62",77,67,0,7,151
1473231,1174214,2022-03-22,House,"Acc Maj Otp As Amended Rep RC #473",75,61,0,12,148
1473231,1178780,2022-03-29,House,"Recede And Concur RC #499",69,63,0,15,147
1473231,1178781,2022-03-29,Senate,"Accept Maj Otp-a Rpt RC #656",18,13,0,3,34
1473231,1180951,2022-03-31,House,"Enactment RC #510",71,61,0,15,147
1473245,1090582,2021-06-02,House,"Acc Maj Otp As Amended Rep RC #100",88,49,0,14,151
1473260,1094913,2021-06-08,House,"Acc Maj Ought Not To Pass Rep RC #179",79,64,0,8,151
1473286,1097806,2021-06-14,House,"Acc Report 'a' Otp RC #263",82,56,0,13,151
1473286,1097888,2021-06-15,Senate,"Accept Rpt 'a' Otp RC #362",21,11,0,3,35
1473306,1097755,2021-06-14,House,"Acc Maj Otp As Amended Rep RC #262",82,57,0,12,151
1473306,1097869,2021-06-15,Senate,"Accept Maj Otp-a Rpt RC #358",21,13,0,1,35
1473330,1097813,2021-06-14,House,"Acc Maj Otp As Amended Rep RC #255",82,60,0,9,151
1473330,1097878,2021-06-15,Senate,"Accept Maj Otp-a Rpt RC #357",21,13,0,1,35
1473337,1096315,2021-06-09,House,"Acc Maj Ought Not To Pass Rep RC #211",79,51,0,21,151
1473337,1096749,2021-06-10,Senate,"Accept Maj Ontp Rpt RC #310",21,13,0,1,35
1473340,1090286,2021-06-02,Senate,"Accept Maj Ontp Rpt RC #167",20,14,0,1,35
1473363,1097890,2021-06-15,House,"Acc Maj Otp As Amended Rep RC #288",83,60,0,8,151
1473363,1098237,2021-06-15,Senate,"Accept Maj Otp-a Rpt RC #383",21,13,0,1,35
1473363,1103243,2021-06-30,House,"Reconsideration - Veto RC #398",78,66,0,7,151
1473370,1080201,2021-05-19,House,"Acc Maj Ought To Pass Rep RC #52",87,59,0,5,151
1473370,1090574,2021-06-02,Senate,"Accept Maj Otp Rpt RC #164",27,7,0,1,35
1473379,1098787,2021-06-16,House,"Acc Maj Ought Not To Pass Rep RC #344",77,66,0,8,151
1473379,1098851,2021-06-17,Senate,"Accept Maj Ontp Rpt RC #423",22,13,0,0,35
1473393,1096917,2021-06-10,House,"Acc Maj Otp As Amended Rep RC #239",79,54,0,18,151
1473393,1097718,2021-06-14,Senate,"Accept Maj Otp-a Rpt RC #323",22,13,0,0,35
1473393,1103589,2021-06-30,House,"Reconsideration - Veto RC #395",70,71,0,10,151
1473410,1098096,2021-06-15,House,"Acc Maj Otp As Amended Rep RC #301",80,59,0,12,151
1473410,1098337,2021-06-16,Senate,"Accept Maj Otp-a Rpt RC #387",22,13,0,0,35
1473431,1090727,2021-06-02,House,"Acc Maj Ought Not To Pass Rep RC #105",81,51,0,19,151
1473436,1182939,2022-04-05,House,"Acc Maj Otp As Amended Rep RC #517",74,61,0,12,147
1473436,1185334,2022-04-07,Senate,"Accept Maj Otp-a Rpt RC #704",16,16,0,2,34
1473436,1187842,2022-04-13,House,"Adopt Hah-996 To Cah-905 RC #562",72,54,0,21,147
1473440,1094451,2021-06-07,House,"Acc Maj Ought Not To Pass Rep RC #164",79,62,0,10,151
1473440,1094452,2021-06-08,Senate,"Accept Maj Ontp Rpt RC #248",22,12,0,1,35
1473470,1098245,2021-06-15,House,"Acc Maj Ought Not To Pass Rep RC #291",82,57,0,12,151
1473489,1091499,2021-06-03,House,"Acc Maj Otp As Amended Rep RC #125",82,62,0,7,151
1473494,1090684,2021-06-02,House,"Acc Maj Ought Not To Pass Rep RC #104",80,53,0,18,151
1473504,1091484,2021-06-03,House,"Acc Maj Ought Not To Pass Rep RC #123",82,61,0,8,151
1473504,1093228,2021-06-07,Senate,"Accept Maj Ontp Rpt RC #212",20,14,0,1,35
1473514,1091118,2021-06-03,House,"Acc Maj Ought Not To Pass Rep RC #128",79,60,0,12,151
1473514,1093273,2021-06-07,Senate,"Accept Maj Ontp Rpt RC #215",22,12,0,1,35
1473525,1098931,2021-06-16,House,"Acc Maj Otp As Amended Rep RC #348",82,57,0,12,151
1473525,1098932,2021-06-17,Senate,"Accept Maj Otp-a Rpt RC #421",22,13,0,0,35
1473525,1201563,2022-05-09,House,"Reconsideration - Veto RC #616",54,64,0,29,147
1473537,1098823,2021-06-16,Senate,"Accept Maj Otp-a Rpt RC #411",22,13,0,0,35
1473537,1103607,2021-06-30,House,"Adopt Hbh-741 To Cah-678 RC #407",78,61,0,12,151
1473539,1099323,2021-06-17,House,"Acc Report 'a' Ontp RC #379",80,53,0,18,151
1473592,1179043,2022-03-29,House,"Acc Maj Otp As Amended Rep RC #493",101,33,0,13,147
1473606,1097714,2021-06-14,Senate,"Accept Maj Otp-a Rpt RC #330",27,7,0,1,35
1473606,1097715,2021-06-14,Senate,"Adopt Sbs-250 RC #331",20,14,0,1,35
1473606,1098065,2021-06-15,House,"Acc Maj Otp As Amended Rep RC #285",74,68,0,9,151
1473606,1098066,2021-06-15,House,"Adopt Sbs-250 RC #286",60,82,0,9,151
1473606,1098067,2021-06-15,House,"Passage To Be Engrossed RC #287",62,81,0,8,151
1473608,1091005,2021-06-02,House,"Acc Maj Otp As Amended Rep RC #88",83,61,0,7,151
1473608,1091006,2021-06-03,Senate,"Accept Maj Otp-a Rpt RC #190",20,13,0,2,35
1473608,1191837,2022-04-25,House,"Enactment RC #608",71,51,0,25,147
1473623,1098873,2021-06-16,House,"Acc Maj Otp As Amended Rep RC #320",82,59,0,10,151
1473657,1090687,2021-06-02,House,"Acc Maj Otp As Amended Rep RC #93",66,71,0,14,151
1473673,1025851,2021-03-10,House,"Adoption RC #4",67,81,0,3,151
1473676,1098268,2021-06-15,Senate,"Accept Maj Otp-a Rpt RC #378",21,13,0,1,35
1473694,1094035,2021-06-07,House,"Acc Maj Ought Not To Pass Rep RC #145",92,52,0,7,151
1473694,1094773,2021-06-08,Senate,"Accept Maj Ontp Rpt RC #237",21,14,0,0,35
1473697,1099356,2021-06-17,House,"Acc Maj Otp As Amended Rep RC #363",81,55,0,15,151
1473697,1099357,2021-06-17,Senate,"Accept Maj Otp-a Rpt RC #446",20,14,0,1,35
1473701,1098738,2021-06-16,House,"Acc Maj Ought Not To Pass Rep RC #343",80,63,0,8,151
1473701,1098907,2021-06-17,Senate,"Accept Maj Ontp Rpt RC #422",23,12,0,0,35
1473720,1096257,2021-06-09,House,"Acc Maj Ought Not To Pass Rep RC #212",80,47,0,24,151
1473724,1097726,2021-06-14,Senate,"Accept Min Ontp Rpt RC #339",17,18,0,0,35
1473736,1185863,2022-04-07,House,"Acc Maj Otp As Amended Rep RC #533",72,43,0,32,147
1473743,1094471,2021-06-08,House,"Acc Maj Ought Not To Pass Rep RC #175",82,64,0,5,151
1473743,1095519,2021-06-09,Senate,"Accept Maj Ontp Rpt RC #258",18,13,0,4,35
1473755,1187320,2022-04-12,House,"Acc Report 'a' Otp As Amend RC #552",103,35,0,9,147
1473755,1187719,2022-04-13,Senate,"Accept Rpt 'a' Otp-a RC #749",21,11,0,2,34
1473755,1189681,2022-04-19,House,"Adopt Hah-1035 To Cah-984 RC #586",104,33,0,10,147
1473755,1189682,2022-04-19,House,"Passage To Be Engrossed RC #587",98,39,0,10,147
1473755,1189683,2022-04-19,Senate,"Adopt Sas-574 To Cah-984 RC #789",12,22,0,0,34
1473766,1098901,2021-06-17,House,"Acc Report 'b' Otp As Amend RC #367",76,62,0,13,151
1473766,1099248,2021-06-17,House,"Recede RC #381",79,55,0,17,151
1473766,1099249,2021-06-17,House,"Acc Report 'a' Otp As Amend RC #382",83,49,0,19,151
1473766,1099250,2021-06-17,Senate,"Accept Rpt ""b"" Otp-b RC #448",7,27,0,1,35
1473766,1103124,2021-06-30,House,"Recede RC #391",82,60,0,9,151
1473766,1103125,2021-06-30,House,"Adopt Hah-736 To Cah-717 RC #392",85,59,0,7,151
1473766,1103746,2021-07-01,House,"Adopt Cah-717 Hah-736 & Hbh-743 RC #410",72,47,0,32,151
1473766,1129043,2022-01-26,House,"Adopt Hch-754 To Cah-717 RC #446",84,49,0,17,150
1473766,1129044,2022-01-26,House,"Passage To Be Engrossed RC #447",81,50,0,19,150
1473778,1151443,2022-02-23,House,"Acc Maj Ought Not To Pass Rep RC #457",76,59,0,13,148
1473778,1166330,2022-03-09,Senate,"Accept Maj Ontp Rpt RC #594",17,13,0,4,34
1473798,1094019,2021-06-07,House,"Acc Maj Ought Not To Pass Rep RC #155",77,56,0,18,151
1473798,1094746,2021-06-08,Senate,"Accept Maj Ontp Rpt RC #242",22,13,0,0,35
1474444,1098846,2021-06-17,Senate,"Accept Maj Otp-a Rpt RC #418",22,12,0,1,35
1474490,1098917,2021-06-17,Senate,"Recede And Concur RC #435",30,4,0,1,35
1474490,1105235,2021-07-19,Senate,"Reconsideration - Veto RC #490",21,13,0,1,35
1474519,1080274,2021-05-19,Senate,"Accept Maj Otp-a Rpt RC #158",34,0,0,1,35
1474525,1183075,2022-04-05,House,"Acc Maj Otp As Amended Rep RC #519",76,36,0,35,147
1474525,1185393,2022-04-07,Senate,"Accept Maj Otp-b Rpt RC #706",21,11,0,2,34
1474547,1094314,2021-06-07,House,"Acc Report 'a' Ontp RC #166",78,62,0,11,151
1474547,1094315,2021-06-08,Senate,"Accept Rpt 'a' Ontp RC #251",21,13,0,1,35
1474554,1098458,2021-06-16,Senate,"Accept Maj Ontp Rpt RC #401",16,19,0,0,35
1474554,1098945,2021-06-16,House,"Acc Maj Ought Not To Pass Rep RC #340",79,64,0,8,151
1474554,1098946,2021-06-17,House,"Recede And Concur RC #372",59,75,0,17,151
1474567,1095755,2021-06-08,House,"Acc Maj Ought Not To Pass Rep RC #183",89,54,0,8,151
1474583,1098984,2021-06-17,House,"Acc Report 'a' Otp As Amend RC #365",77,62,0,12,151
1474583,1103527,2021-06-30,Senate,"Pass To Be Engrossed As Amend RC #473",14,18,0,3,35
1474601,1189714,2022-04-19,House,"Acc Maj Otp As Amended Rep RC #584",78,55,0,14,147
1474601,1189715,2022-04-19,Senate,"Accept Maj Otp-a Rpt RC #787",21,13,0,0,34
1474607,1094731,2021-06-08,Senate,"Accept Maj Ontp Rpt RC #249",22,13,0,0,35
1474644,1097736,2021-06-14,Senate,"Accept Maj Otp-a Rpt RC #327",22,13,0,0,35
1474674,1090287,2021-06-02,Senate,"Accept Maj Ontp Rpt RC #181",21,13,0,1,35
1474674,1091635,2021-06-03,House,"Acc Maj Ought Not To Pass Rep RC #115",82,61,0,8,151
1474719,1080481,2021-05-19,Senate,"Accept Maj Ontp Rpt RC #159",21,13,0,1,35
1474719,1093423,2021-06-02,House,"Acc Maj Ought Not To Pass Rep RC #68",77,66,0,8,151
1475045,1089997,2021-06-02,Senate,"Accept Maj Ontp Rpt RC #177",21,13,0,1,35
1475329,1189778,2022-04-19,House,"Acc Report 'c' Otp As Amend RC #599",74,58,0,15,147
1475357,1092307,2021-06-03,House,"Acc Maj Ought Not To Pass Rep RC #139",75,55,0,21,151
1475386,1090594,2021-06-02,House,"Acc Maj Ought Not To Pass Rep RC #82",99,46,0,6,151
1475398,1096687,2021-06-10,House,"Acc Maj Otp As Amended Rep RC #225",84,59,0,8,151
1475398,1097163,2021-06-10,Senate,"Accept Maj Otp-a Rpt RC #316",33,0,0,2,35
1475419,1090747,2021-06-02,House,"Acc Maj Ought Not To Pass Rep RC #72",82,62,0,7,151
1475419,1091668,2021-06-03,Senate,"Accept Maj Ontp Rpt RC #194",20,14,0,1,35
1475433,1098084,2021-06-15,House,"Acc Maj Ought Not To Pass Rep RC #279",82,61,0,8,151
1475457,1098735,2021-06-16,House,"Acc Maj Otp As Amended Rep RC #327",61,80,0,10,151
1475468,1095574,2021-06-08,House,"Indefinitely Postpone RC #184",64,79,0,8,151
1475468,1095575,2021-06-08,House,"Acc Maj Ought To Pass Rep RC #185",67,77,0,7,151
1475468,1097676,2021-06-14,Senate,"Accept Min Ontp Rpt RC #343",28,7,0,0,35
1475487,1098095,2021-06-15,House,"Acc Report 'a' Ontp RC #282",81,61,0,9,151
1475495,1079746,2021-05-19,House,"Acc Maj Otp As Amended Rep RC #55",83,64,0,4,151
1475515,1095825,2021-06-09,Senate,"Enact-emer 2/3 Elect RC #269",20,14,0,1,35
1475534,1094392,2021-06-07,House,"Acc Maj Otp As Amended Rep RC #157",99,41,0,11,151
1475534,1097998,2021-06-15,Senate,"Accept Maj Otp-a Rpt RC #371",27,4,0,4,35
1475534,1098406,2021-06-16,House,"Recede And Concur RC #312",83,57,0,11,151
1475543,1080093,2021-05-19,House,"Acc Maj Ought Not To Pass Rep RC #56",76,67,0,8,151
1475575,1096745,2021-06-10,House,"Acc Maj Ought Not To Pass Rep RC #226",76,67,0,8,151
1475575,1096746,2021-06-10,Senate,"Accept Maj Ontp Rpt RC #317",17,17,0,1,35
1475575,1099037,2021-06-16,House,"Indef Pp Cah-529 RC #332",76,67,0,8,151
1475575,1099038,2021-06-16,House,"Adopt Hah-636 RC #333",97,45,0,9,151
1475575,1103621,2021-06-30,House,"Recede And Concur RC #408",67,73,0,11,151
1476001,1091582,2021-06-03,Senate,"Accept Maj Ontp Rpt RC #200",20,14,0,1,35
1476001,1097544,2021-06-07,House,"Acc Maj Ought Not To Pass Rep RC #143",80,62,0,9,151
1476050,1098123,2021-06-15,House,"Acc Maj Otp As Amended Rep RC #298",81,58,0,12,151
1476050,1098397,2021-06-16,Senate,"Accept Maj Otp-a Rpt RC #390",21,13,0,1,35
1476127,1080231,2021-05-19,House,"Acc Maj Ought Not To Pass Rep RC #63",80,64,0,7,151
1476197,1080096,2021-05-19,Senate,"Accept Maj Ontp Rpt RC #160",22,12,0,1,35
1476197,1090609,2021-06-02,House,"Acc Maj Ought Not To Pass Rep RC #77",79,66,0,6,151
1478254,1026592,2021-03-11,Senate,"Adoption RC #56",15,19,0,1,35
1478264,1097881,2021-06-15,House,"Acc Maj Ought Not To Pass Rep RC #284",82,60,0,9,151
1478277,1185156,2022-04-07,Senate,"Accept Maj Ontp Rpt RC #709",32,0,0,2,34
1478285,1096905,2021-06-10,Senate,"Accept Maj Ontp Rpt RC #306",19,14,0,2,35
1478290,1095856,2021-06-08,House,"Acc Maj Ought Not To Pass Rep RC #186",73,70,0,8,151
1478290,1097728,2021-06-14,Senate,"Accept Maj Ontp Rpt RC #342",12,23,0,0,35
1478290,1098024,2021-06-15,House,"Recede And Concur RC #275",65,73,0,13,151
1478345,1098060,2021-06-15,House,"Acc Maj Ought Not To Pass Rep RC #280",82,61,0,8,151
1478397,1090685,2021-06-02,House,"Acc Min Otp As Amended Rep RC #76",66,80,0,5,151
1478405,1097954,2021-06-15,House,"Acc Maj Ought Not To Pass Rep RC #281",82,60,0,9,151
1478467,1097205,2021-06-10,House,"Acc Maj Otp As Amended Rep RC #242",126,6,0,19,151
1478521,1099064,2021-06-17,House,"Adopt Sas-333 To Cas-199 RC #361",15,121,0,15,151
1478770,1183184,2022-04-05,Senate,"Accept Maj Ontp Rpt RC #697",20,12,0,2,34
1478962,1090696,2021-06-02,House,"Acc Maj Ought Not To Pass Rep RC #85",82,61,0,8,151
1478962,1091418,2021-06-03,Senate,"Accept Maj Ontp Rpt RC #188",17,15,0,3,35
1479039,1094404,2021-06-07,House,"Acc Report 'a' Ontp RC #167",79,62,0,10,151
1479039,1094405,2021-06-08,Senate,"Accept Rpt 'a' Ontp RC #252",21,13,0,1,35
1484605,1090806,2021-06-02,House,"Acc Maj Ought Not To Pass Rep RC #73",80,64,0,7,151
1484605,1090807,2021-06-03,Senate,"Accept Maj Ontp Rpt RC #195",22,12,0,1,35
1484606,1173973,2022-03-22,House,"Acc Maj Otp As Amended Rep RC #468",77,60,0,11,148
1484606,1175990,2022-03-24,Senate,"Accept Min Ontp Rpt RC #630",17,15,0,2,34
1484606,1183216,2022-04-05,Senate,"Recede And Concur RC #665",15,17,0,2,34
1484606,1183217,2022-04-05,Senate,"Table Until Later RC #666",20,12,0,2,34
1484606,1187399,2022-04-12,Senate,"Insist RC #747",24,7,0,3,34
1484618,1091364,2021-06-03,House,"Acc Maj Ought Not To Pass Rep RC #119",80,64,0,7,151
1484618,1097662,2021-06-14,Senate,"Accept Maj Ontp Rpt RC #341",21,14,0,0,35
1484625,1097743,2021-06-14,House,"Acc Maj Otp As Amended Rep RC #272",80,50,0,21,151
1484625,1098271,2021-06-15,Senate,"Accept Maj Otp-a Rpt RC #376",16,18,0,1,35
1484625,1098978,2021-06-16,House,"Recede And Concur RC #359",62,75,0,14,151
1484625,1098979,2021-06-17,Senate,"Table Until Later RC #436",12,22,0,1,35
1484625,1098980,2021-06-17,Senate,"Recede And Concur RC #437",22,12,0,1,35
1484625,1099403,2021-06-17,Senate,"Enactment RC #455",22,12,0,1,35
1484631,1098834,2021-06-16,House,"Acc Maj Otp As Amended Rep RC #349",82,57,0,12,151
1484631,1098835,2021-06-17,Senate,"Accept Maj Otp-a Rpt RC #424",22,13,0,0,35
1484631,1103608,2021-06-30,House,"Reconsideration - Veto RC #399",71,71,0,9,151
1484642,1166560,2022-03-09,House,"Acc Maj Otp As Amended Rep RC #464",77,55,0,16,148
1484642,1174310,2022-03-22,Senate,"Accept Maj Otp-a Rpt RC #619",21,13,0,0,34
1484642,1176520,2022-03-24,House,"Enactment RC #482",76,53,0,19,148
1484642,1178719,2022-03-29,Senate,"Enactment RC #653",22,11,0,1,34
1484642,1186589,2022-04-11,House,"Passage To Be Engrossed RC #544",69,49,0,29,147
1484646,1095774,2021-06-08,House,"Adopt Hah-339 RC #182",64,79,0,8,151
1484651,1092308,2021-06-03,House,"Acc Report 'a' Otp As Amended RC #138",78,55,0,18,151
1484651,1093515,2021-06-07,Senate,"Accept Rpt 'a' Otp-a RC #224",23,10,0,2,35
1484651,1103576,2021-06-30,House,"Adopt Hah-742 To Cah-305 RC #409",80,59,0,12,151
1484651,1103577,2021-06-30,Senate,"Recede And Concur RC #471",22,12,0,1,35
1484651,1103578,2021-06-30,Senate,"Enactment RC #474",20,12,0,3,35
1484698,1091550,2021-06-03,House,"Acc Maj Ought Not To Pass Rep RC #126",77,64,0,10,151
1484698,1093538,2021-06-07,Senate,"Accept Maj Ontp Rpt RC #213",20,14,0,1,35
1484700,1099359,2021-06-17,House,"Acc Report 'a' Otp As Amend RC #368",78,60,0,13,151
1484700,1099360,2021-06-17,House,"Enactment - Emer RC #380",75,55,0,21,151
1484700,1099361,2021-06-17,Senate,"Accept Rpt 'a' Otp-a RC #449",21,13,0,1,35
1484703,1093570,2021-06-07,Senate,"Accept Maj Otp-a Rpt RC #226",33,0,0,2,35
1484703,1094826,2021-06-08,House,"Acc Maj Otp As Amended Rep RC #168",133,9,0,9,151
1484708,1094825,2021-06-08,Senate,"Accept Maj Otp-a Rpt RC #255",21,11,0,3,35
1484731,1094389,2021-06-07,House,"Adopt Cah-382 RC #153",107,40,0,4,151
1484741,1090717,2021-06-02,House,"Acc Maj Ought Not To Pass Rep RC #74",82,62,0,7,151
1484741,1091470,2021-06-03,Senate,"Accept Maj Ontp Rpt RC #196",21,13,0,1,35
1484757,1095336,2021-06-09,House,"Acc Report 'a' Otp As Amend RC #205",81,61,0,9,151
1484757,1096651,2021-06-10,Senate,"Accept Rpt 'a' Otp-a RC #302",22,12,0,1,35
1484766,1091531,2021-06-03,House,"Acc Min Otp As Amended Rep RC #117",79,62,0,10,151
1484789,1090726,2021-06-02,House,"Acc Maj Otp As Amended Rep RC #86",80,64,0,7,151
1484807,1091383,2021-06-02,House,"Acc Maj Otp As Amended Rep RC #101",65,71,0,15,151
1484807,1091384,2021-06-03,Senate,"Accept Maj Otp-a Rpt RC #208",16,18,0,1,35
1484807,1188887,2022-04-15,Senate,"Accept Maj Otp-b Rpt RC #761",19,14,0,1,34
1484807,1188888,2022-04-15,Senate,"Adopt Sas-564 To Cbh-1014 RC #762",20,13,0,1,34
1484814,1096761,2021-06-10,Senate,"Accept Maj Otp-a Rpt RC #303",24,10,0,1,35
1484814,1097107,2021-06-10,House,"Acc Maj Otp As Amended Rep RC #240",79,52,0,20,151
